,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
12020,-3.921715,-38.733162,Movimento,-15.243832,90.0,-1.0,13.589399,25.0,2021-08-07 09:26:45
12021,-3.920444,-38.733871,Movimento,-14.811655,92.0,-1.0,10.087041,25.0,2021-08-07 09:26:03
12022,-3.921837,-38.733112,Movimento,-14.138823,90.0,-1.0,14.51595,25.0,2021-08-07 09:26:50
12023,-3.922233,-38.732990,Movimento,-12.502494,90.0,-1.0,14.355349,25.0,2021-08-07 09:27:01
12024,-3.922980,-38.732811,Movimento,-16.952343,90.0,-1.0,13.371146,25.0,2021-08-07 09:27:27
12025,-3.922822,-38.732517,Movimento,-9.898425,93.0,-1.0,13.459683,25.0,2021-08-07 09:28:15
12026,-3.922625,-38.732536,Movimento,-12.075483,93.0,-1.0,13.634699,25.0,2021-08-07 09:28:20
12027,-3.923154,-38.732639,Movimento,-6.597492,92.0,-1.0,16.084908,25.0,2021-08-07 09:28:05
12028,-3.922865,-38.732170,Movimento,-10.341111,92.0,-1.0,9.706126,25.0,2021-08-07 09:29:03
12029,-3.923676,-38.732155,Movimento,-7.840495,91.0,-1.0,12.825511,25.0,2021-08-07 09:29:39
12030,-3.923811,-38.732094,Movimento,-10.766416,91.0,-1.0,15.341609,25.0,2021-08-07 09:29:44
12031,-3.922984,-38.732132,Movimento,-11.123079,92.0,-1.0,10.857106,25.0,2021-08-07 09:29:08
12032,-3.910043,-38.759663,Movimento,3.307538,93.0,-1.0,15.590748,25.0,2021-08-07 09:02:38
12033,-3.909949,-38.759525,Movimento,-2.292593,93.0,-1.0,12.172809,25.0,2021-08-07 09:02:43
12034,-3.909949,-38.759525,Movimento,-2.292593,93.0,-1.0,12.172809,25.0,2021-08-07 09:02:43
12035,-3.924435,-38.731312,Movimento,-8.307688,91.0,-1.0,20.507641,25.0,2021-08-07 09:30:11
12036,-3.924562,-38.731213,Movimento,-5.570621,91.0,-1.0,11.520104,25.0,2021-08-07 09:30:17
12037,-3.924627,-38.731121,Movimento,-7.681773,91.0,-1.0,9.253146,25.0,2021-08-07 09:30:22
12038,-3.924746,-38.730690,Movimento,-15.717908,92.0,-1.0,12.047209,25.0,2021-08-07 09:30:43
12039,-3.924913,-38.730042,Parado,-12.055140,91.0,-1.0,0.30885,25.0,2021-08-07 09:31:14
12040,-3.924897,-38.730045,Parado,-12.066641,91.0,-1.0,0.146189,25.0,2021-08-07 09:31:56
12041,-3.924898,-38.730045,Parado,-12.042365,90.0,-1.0,0.302673,25.0,2021-08-07 09:32:01
