-3.944679,-38.715954
-3.944667,-38.715881
-3.944633,-38.715763
-3.944614,-38.715698
-3.944563,-38.715611
-3.944526,-38.715576
-3.944530,-38.715473
-3.944561,-38.715439
-3.944562,-38.715450
-3.944559,-38.715454
-3.944690,-38.716011
-3.944571,-38.715462
-3.944592,-38.715466
-3.944646,-38.715572
-3.944672,-38.715755
-3.944709,-38.715977
-3.944700,-38.716053
-3.944717,-38.716099
-3.944732,-38.716103
-3.944732,-38.716103
-3.944749,-38.716103
-3.944743,-38.716103
-3.944584,-38.715458
-3.944772,-38.716114
-3.944770,-38.716114
-3.944782,-38.716122
-3.944767,-38.716122
-3.944756,-38.716110
-3.944757,-38.716122
-3.944756,-38.716122
-3.944756,-38.716122
-3.944753,-38.716122
-3.944750,-38.716125
-3.944750,-38.716125
-3.944770,-38.716114
-3.944742,-38.716118
-3.944738,-38.716114
-3.944748,-38.716122
-3.944738,-38.716110
-3.944732,-38.716106
-3.944726,-38.716110
-3.944716,-38.716110
-3.944705,-38.716110
-3.944689,-38.716099
-3.944705,-38.716099
-3.944698,-38.716087
-3.944744,-38.716122
-3.944667,-38.716057
-3.944677,-38.716022
-3.944698,-38.716087
-3.944723,-38.715961
-3.944721,-38.715893
-3.944704,-38.715855
-3.944651,-38.715816
-3.944649,-38.715778
-3.944661,-38.715736
-3.944689,-38.715645
-3.944671,-38.716087
-3.944612,-38.715553
-3.944638,-38.715549
-3.944648,-38.715557
-3.944628,-38.715565
-3.944693,-38.715622
-3.944632,-38.715553
-3.944637,-38.715523
-3.944619,-38.715515
-3.944618,-38.715458
-3.944537,-38.715237
-3.944462,-38.715073
-3.944662,-38.715565
-3.943893,-38.714634
-3.943724,-38.714584
-3.943724,-38.714584
-3.943565,-38.714531
-3.944288,-38.714840
-3.943390,-38.714478
-3.943237,-38.714424
-3.942978,-38.714291
-3.942787,-38.714153
-3.942456,-38.713894
-3.942166,-38.713688
-3.944099,-38.714699
-3.941217,-38.713032
-3.941019,-38.712849
-3.941071,-38.712517
-3.941187,-38.712223
-3.941848,-38.713451
-3.941391,-38.711868
-3.941552,-38.711254
-3.941408,-38.710957
-3.941542,-38.710632
-3.941840,-38.710133
-3.941606,-38.713291
-3.942408,-38.709057
-3.942275,-38.708603
-3.942106,-38.708263
-3.942065,-38.707813
-3.942031,-38.709785
-3.942065,-38.707813
-3.942090,-38.707600
-3.942122,-38.707581
-3.942275,-38.709400
-3.942178,-38.707596
-3.942187,-38.707600
-3.942171,-38.707596
-3.942149,-38.707581
-3.942124,-38.707600
-3.942124,-38.707600
-3.942192,-38.707581
-3.942129,-38.707596
-3.942108,-38.707607
-3.942119,-38.707596
-3.942168,-38.707558
-3.942123,-38.707596
-3.942151,-38.707573
-3.942166,-38.707581
-3.942167,-38.707581
-3.942157,-38.707581
-3.942145,-38.707584
-3.942132,-38.707584
-3.942134,-38.707592
-3.942147,-38.707607
-3.942137,-38.707592
-3.942143,-38.707581
-3.942123,-38.707504
-3.942146,-38.707584
-3.942129,-38.707493
-3.942109,-38.707497
-3.942091,-38.707512
-3.942123,-38.707561
-3.942133,-38.707737
-3.942153,-38.707466
-3.942142,-38.707954
-3.942163,-38.708122
-3.942268,-38.708420
-3.942164,-38.707447
-3.942412,-38.708828
-3.942389,-38.709290
-3.942389,-38.709290
-3.942162,-38.709679
-3.941975,-38.710014
-3.941719,-38.710449
-3.941500,-38.710770
-3.941420,-38.710995
-3.941414,-38.711132
-3.941447,-38.711487
-3.941360,-38.711803
-3.942437,-38.709019
-3.941270,-38.712109
-3.944907,-38.718136
-3.944894,-38.718204
-3.944936,-38.718307
-3.944963,-38.717964
-3.944931,-38.718384
-3.944920,-38.718483
-3.944907,-38.718563
-3.944907,-38.718563
-3.944963,-38.718670
-3.945002,-38.718761
-3.944925,-38.718033
-3.944961,-38.718811
-3.944852,-38.719017
-3.944850,-38.719036
-3.944870,-38.718994
-3.944876,-38.718990
-3.944891,-38.719032
-3.944875,-38.719074
-3.944846,-38.719116
-3.944925,-38.718891
-3.944708,-38.719227
-3.944637,-38.719257
-3.944629,-38.719273
-3.944905,-38.718933
-3.944620,-38.719273
-3.944566,-38.719185
-3.944537,-38.719131
-3.944465,-38.719055
-3.944333,-38.718952
-3.944654,-38.719265
-3.944267,-38.718933
-3.944229,-38.718925
-3.944209,-38.718918
-3.944181,-38.718910
-3.944695,-38.719265
-3.944171,-38.718895
-3.944156,-38.718906
-3.944147,-38.718906
-3.944171,-38.718895
-3.945071,-38.716908
-3.945032,-38.716896
-3.945032,-38.716900
-3.945046,-38.716915
-3.945008,-38.716991
-3.945018,-38.716991
-3.945046,-38.717033
-3.945047,-38.717049
-3.945092,-38.717075
-3.945077,-38.717026
-3.945053,-38.716984
-3.945033,-38.716972
-3.945014,-38.716969
-3.945004,-38.716965
-3.945019,-38.716988
-3.945039,-38.716991
-3.945042,-38.716965
-3.944970,-38.716927
-3.945041,-38.716942
-3.945077,-38.717003
-3.945070,-38.716991
-3.945071,-38.717003
-3.945010,-38.716988
-3.945062,-38.716995
-3.945089,-38.717003
-3.945138,-38.716942
-3.945150,-38.716927
-3.945119,-38.716991
-3.945131,-38.716923
-3.945115,-38.716915
-3.945115,-38.716915
-3.945098,-38.716908
-3.945104,-38.716957
-3.945112,-38.716961
-3.945113,-38.716961
-3.945105,-38.716965
-3.945122,-38.716965
-3.945055,-38.716946
-3.945096,-38.716961
-3.945090,-38.716965
-3.945091,-38.716991
-3.945080,-38.717026
-3.945072,-38.717052
-3.945071,-38.717049
-3.945083,-38.717018
-3.945094,-38.716976
-3.945107,-38.716988
-3.945099,-38.716988
-3.945079,-38.716946
-3.945091,-38.716988
-3.945080,-38.716972
-3.945111,-38.716991
-3.945070,-38.716953
-3.945059,-38.716938
-3.945043,-38.716953
-3.945033,-38.716930
-3.945003,-38.716957
-3.945011,-38.716927
-3.945008,-38.716923
-3.945107,-38.716984
-3.944970,-38.716953
-3.944949,-38.716961
-3.944953,-38.716934
-3.945008,-38.716923
-3.945015,-38.716965
-3.945070,-38.716995
-3.945123,-38.717064
-3.945148,-38.717182
-3.945173,-38.717243
-3.945159,-38.717293
-3.944993,-38.716934
-3.945177,-38.717461
-3.945179,-38.717533
-3.945162,-38.717590
-3.945145,-38.717659
-3.945153,-38.717339
-3.945114,-38.717705
-3.945094,-38.717712
-3.945055,-38.717731
-3.945016,-38.717777
-3.945009,-38.717838
-3.944997,-38.717861
-3.945184,-38.717403
