,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
333,-3.944333,-38.718952,Movimento,8.594412,67,-1,8.248354,25,2021-08-18 07:12:34
335,-3.944267,-38.718933,Parado,4.93708,68,-1,2.026056,25,2021-08-18 07:12:39
336,-3.944229,-38.718925,Parado,4.707097,68,-1,0.282083,25,2021-08-18 07:12:45
337,-3.944209,-38.718918,Parado,5.042127,68,-1,0.074124,25,2021-08-18 07:12:50
338,-3.944181,-38.71891,Parado,4.730972,68,-1,0.152366,25,2021-08-18 07:12:55
343,-3.944171,-38.718895,Parado,4.79367,68,-1,0.422095,25,2021-08-18 07:13:00
340,-3.944171,-38.718895,Parado,4.79367,68,-1,0.422095,25,2021-08-18 07:13:00
341,-3.944156,-38.718906,Parado,4.894543,69,-1,1.000674,25,2021-08-18 07:13:05
342,-3.944147,-38.718906,Parado,5.052567,68,-1,0.551812,25,2021-08-18 07:13:11
68,-3.944008,-38.718792,Parado,-0.89646,98,0,0.253257,24,2021-08-18 07:13:20
69,-3.944025,-38.718788,Parado,-0.990674,98,0,0.831836,24,2021-08-18 07:13:39
70,-3.944042,-38.7188,Parado,-0.885243,98,0,0.426213,24,2021-08-18 07:14:01
71,-3.944035,-38.718811,Parado,-0.830946,98,0,0.584756,24,2021-08-18 07:14:24
72,-3.944035,-38.718807,Parado,-0.994324,98,0,1.290993,24,2021-08-18 07:14:41
73,-3.944033,-38.718803,Parado,-0.89669,98,0,1.161276,24,2021-08-18 07:14:47
74,-3.944035,-38.718788,Parado,-1.032848,99,0,0.592992,24,2021-08-18 07:15:14
75,-3.944022,-38.718788,Parado,-0.92086,99,0,0.809187,24,2021-08-18 07:15:45
76,-3.944044,-38.718815,Parado,-0.808545,99,0,0.294437,24,2021-08-18 07:16:23
79,-3.944041,-38.718792,Parado,-1.088346,98,0,1.367176,24,2021-08-18 07:17:12
80,-3.944064,-38.718807,Parado,-0.849016,98,0,1.140686,24,2021-08-18 07:17:43
90,-3.94405,-38.718796,Parado,-0.781105,98,0,0.255316,24,2021-08-18 07:21:05
91,-3.944045,-38.718811,Parado,-0.90103,99,0,0.047357,24,2021-08-18 07:21:58
92,-3.944052,-38.718807,Parado,-0.898681,99,0,2.196953,24,2021-08-18 07:22:18
93,-3.944047,-38.718807,Parado,-0.931097,99,0,1.721324,24,2021-08-18 07:22:45
94,-3.944049,-38.718792,Parado,-0.879149,99,0,1.519542,24,2021-08-18 07:23:32
95,-3.944058,-38.718765,Parado,-0.854821,99,0,0.840072,24,2021-08-18 07:24:42
96,-3.944077,-38.718864,Parado,-0.77398,98,0,0.2059,24,2021-08-18 07:26:32
81,-3.944037,-38.718807,Parado,-0.886548,99,0,0.784479,24,2021-08-18 07:27:23
82,-3.944031,-38.718822,Parado,-0.876745,98,0,0.152366,24,2021-08-18 07:29:21
83,-3.94405,-38.718849,Parado,-0.846933,98,0,0.790656,24,2021-08-18 07:31:20
84,-3.944066,-38.718826,Parado,-0.754761,98,0,1.321878,24,2021-08-18 07:31:34
85,-3.944055,-38.71883,Parado,-0.749477,98,0,0.916255,24,2021-08-18 07:32:04
86,-3.943977,-38.718811,Parado,-0.753213,99,0,0.809187,24,2021-08-18 07:33:30
87,-3.943984,-38.718811,Parado,-0.804345,99,0,0.529163,24,2021-08-18 07:33:34
88,-3.944,-38.718803,Parado,-0.819485,98,0,1.93546,24,2021-08-18 07:33:39
89,-3.944044,-38.718758,Parado,-0.683131,99,0,0.687706,24,2021-08-18 07:34:29
