latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
-3.936479,-38.724171,Parado,10.64842,87.0,0.0,3.522949,24,2021-08-05 21:43:37
-3.936486,-38.724205,Parado,10.499152,87.0,0.0,0.86478,24,2021-08-05 21:43:42
-3.936471,-38.724201,Parado,10.594008,88.0,0.0,1.515424,24,2021-08-05 21:43:45
-3.936444,-38.724163,Parado,10.486401,87.0,0.0,4.072702,24,2021-08-05 21:43:50
-3.934936,-38.722416,Parado,10.034171,86.0,0.0,0.98832,24,2021-08-05 21:44:49
-3.93492,-38.722317,Movimento,10.125184,87.0,0.0,7.591533,24,2021-08-05 21:44:52
-3.934986,-38.722286,Parado,9.98082,88.0,0.0,0.652703,24,2021-08-05 21:44:57
-3.935011,-38.722256,Parado,10.083798,89.0,0.0,0.096773,24,2021-08-05 21:45:08
-3.93502,-38.722225,Parado,10.049982,87.0,0.0,1.165394,24,2021-08-05 21:45:19
-3.93503,-38.722244,Parado,9.989778,88.0,0.0,0.224431,24,2021-08-05 21:45:30
-3.935042,-38.722279,Parado,10.123096,86.0,0.0,0.527104,24,2021-08-05 21:45:38
-3.935049,-38.722237,Parado,10.077703,89.0,0.0,0.914196,24,2021-08-05 21:45:49
-3.935054,-38.722336,Parado,10.174125,89.0,0.0,0.621818,24,2021-08-05 21:45:57
-3.935058,-38.72234,Parado,9.988958,88.0,0.0,0.704178,24,2021-08-05 21:46:03
-3.935071,-38.72234,Parado,10.137641,89.0,0.0,0.115304,24,2021-08-05 21:46:08
-3.935096,-38.72237,Parado,10.12524,87.0,0.0,0.469452,24,2021-08-05 21:46:14
-3.935111,-38.722393,Parado,9.998808,88.0,0.0,0.586815,24,2021-08-05 21:46:19
-3.935111,-38.722393,Parado,10.125719,86.0,0.0,1.060385,24,2021-08-05 21:46:22
-3.935111,-38.722397,Parado,9.902836,87.0,0.0,0.06177,24,2021-08-05 21:46:28
-3.935111,-38.722385,Parado,10.118514,88.0,0.0,0.30885,24,2021-08-05 21:46:33
-3.935112,-38.722389,Parado,9.921289,89.0,0.0,0.154425,24,2021-08-05 21:46:39
-3.935121,-38.722454,Parado,9.985749,86.0,0.0,1.548368,24,2021-08-05 21:46:49
-3.935111,-38.722439,Parado,10.138965,89.0,0.0,0.625936,24,2021-08-05 21:46:58
-3.935112,-38.722389,Parado,9.978894,88.0,0.0,0.860662,24,2021-08-05 21:47:09
-3.935112,-38.72237,Parado,10.065062,87.0,0.0,0.537399,24,2021-08-05 21:47:14
-3.935111,-38.72234,Parado,10.133037,87.0,0.0,1.354822,24,2021-08-05 21:47:19
-3.935104,-38.722263,Parado,9.983401,87.0,0.0,2.662287,24,2021-08-05 21:47:22
-3.935092,-38.722149,Parado,10.057074,86.0,0.0,2.433738,24,2021-08-05 21:47:28
-3.935121,-38.72216,Parado,9.969721,86.0,0.0,1.404238,24,2021-08-05 21:47:53
-3.935117,-38.722179,Parado,10.028107,87.0,0.0,2.86201,24,2021-08-05 21:47:56
-3.935103,-38.72221,Parado,10.109876,89.0,0.0,0.516809,24,2021-08-05 21:48:15
-3.9351,-38.722252,Parado,9.964551,87.0,0.0,0.490042,24,2021-08-05 21:48:23
-3.935101,-38.722275,Parado,9.717174,88.0,0.0,0.496219,24,2021-08-05 21:48:34
-3.935097,-38.722244,Parado,10.025124,89.0,0.0,1.216869,24,2021-08-05 21:48:40
-3.935098,-38.722229,Parado,10.025053,89.0,0.0,0.455039,24,2021-08-05 21:48:45
-3.935099,-38.722195,Parado,9.730538,89.0,0.0,1.2354,24,2021-08-05 21:48:48
-3.935217,-38.722507,Movimento,9.733683,88.0,0.0,10.540021,24,2021-08-05 21:48:54
-3.935181,-38.722549,Movimento,9.636262,88.0,0.0,5.901094,24,2021-08-05 21:48:59
-3.935156,-38.722546,Parado,9.757401,89.0,0.0,3.310872,24,2021-08-05 21:49:05
-3.935112,-38.722378,Parado,9.551558,88.0,0.0,0.327381,24,2021-08-05 21:49:34
-3.935126,-38.722527,Carregando,9.913204,88.0,3750.0,4.616278,24,2021-08-05 21:49:45
-3.935143,-38.722649,Carregando,9.627199,87.0,3750.0,4.9416,24,2021-08-05 21:49:55
-3.935133,-38.722607,Carregando,9.581841,87.0,3750.0,2.190776,24,2021-08-05 21:50:04
-3.935129,-38.722603,Carregando,9.890698,89.0,3750.0,3.378819,24,2021-08-05 21:50:09
-3.935102,-38.722424,Carregando,9.712029,88.0,3750.0,3.174978,24,2021-08-05 21:50:15
-3.935024,-38.721905,Parado,9.759896,88.0,0.0,4.554508,24,2021-08-05 21:50:36
-3.935027,-38.721958,Parado,9.746934,88.0,0.0,2.336965,24,2021-08-05 21:50:41
-3.935031,-38.721985,Parado,9.777708,88.0,0.0,1.325996,24,2021-08-05 21:50:47
-3.935038,-38.722126,Parado,9.857386,87.0,0.0,0.920373,24,2021-08-05 21:51:29
-3.935038,-38.722145,Parado,9.731302,87.0,0.0,0.327381,24,2021-08-05 21:51:34
-3.935037,-38.722145,Parado,9.626985,88.0,0.0,0.187369,24,2021-08-05 21:51:40
-3.935035,-38.722248,Parado,9.733366,86.0,0.0,4.696579,24,2021-08-05 21:52:00
-3.935026,-38.722229,Parado,9.459435,89.0,0.0,0.492101,24,2021-08-05 21:52:27
-3.935021,-38.72221,Parado,9.863625,88.0,0.0,1.159217,24,2021-08-05 21:52:30
-3.935039,-38.722179,Parado,9.805117,86.0,0.0,1.083034,24,2021-08-05 21:52:36
-3.93504,-38.722176,Parado,9.781554,88.0,0.0,0.265611,24,2021-08-05 21:52:41
-3.935036,-38.722153,Parado,9.769422,89.0,0.0,0.70006,24,2021-08-05 21:52:46
-3.935037,-38.722149,Parado,9.643086,87.0,0.0,0.296496,24,2021-08-05 21:53:00
-3.935035,-38.722164,Parado,9.585897,89.0,0.0,0.673293,24,2021-08-05 21:53:08
-3.935037,-38.722191,Parado,9.714772,87.0,0.0,2.194894,24,2021-08-05 21:53:13
-3.935034,-38.722218,Parado,9.948448,89.0,0.0,1.4413,24,2021-08-05 21:53:19
-3.935039,-38.722244,Parado,9.595142,88.0,0.0,2.524334,24,2021-08-05 21:53:28
-3.935048,-38.722195,Parado,9.433906,88.0,0.0,1.052149,24,2021-08-05 21:56:22
-3.93505,-38.722195,Parado,9.544034,87.0,0.0,0.455039,24,2021-08-05 21:56:25
-3.935043,-38.722206,Parado,9.823126,89.0,0.0,0.471511,24,2021-08-05 21:56:39
-3.935026,-38.722191,Parado,9.634907,87.0,0.0,1.134509,24,2021-08-05 21:56:44
-3.935027,-38.722195,Parado,9.603785,88.0,0.0,3.555893,24,2021-08-05 21:56:49
-3.935029,-38.722214,Parado,9.627844,88.0,0.0,0.193546,24,2021-08-05 21:56:55
-3.935038,-38.722218,Parado,9.764123,86.0,0.0,2.505803,24,2021-08-05 21:56:58
-3.935054,-38.722225,Parado,9.499811,89.0,0.0,1.025382,24,2021-08-05 21:57:09
-3.935012,-38.722214,Parado,9.554533,86.0,0.0,0.897724,24,2021-08-05 21:57:20
-3.935024,-38.722225,Parado,24.079245,86.0,0.0,0.685647,24,2021-08-05 21:57:25
-3.935029,-38.722218,Parado,8.612813,88.0,0.0,0.566225,24,2021-08-05 21:57:28
-3.936091,-38.720116,Parado,-4.63897,76.0,-1.0,0.582697,25,2021-08-06 12:14:23
-3.936101,-38.720116,Parado,-4.631237,68.0,-1.0,1.562781,25,2021-08-06 12:14:33
-3.936107,-38.720127,Parado,-4.697169,64.0,-1.0,0.325322,25,2021-08-06 12:14:38
-3.935979,-38.72076,Parado,-4.702068,80.0,-1.0,0.181192,25,2021-08-06 12:14:49
-3.93599,-38.720737,Parado,-4.733698,78.0,-1.0,0.181192,25,2021-08-06 12:14:59
-3.935976,-38.72076,Parado,-4.553678,68.0,-1.0,0.22649,25,2021-08-06 12:15:05
-3.935965,-38.720779,Parado,-4.631251,66.0,-1.0,0.897724,25,2021-08-06 12:15:10
-3.935959,-38.720798,Parado,-4.691336,58.0,-1.0,0.135894,25,2021-08-06 12:15:15
-3.935958,-38.72081,Parado,-4.840535,60.0,-1.0,0.292378,25,2021-08-06 12:15:25
-3.935955,-38.720818,Parado,-4.755921,60.0,-1.0,0.127658,25,2021-08-06 12:15:31
-3.935953,-38.720829,Parado,-4.724294,68.0,-1.0,0.646526,25,2021-08-06 12:15:36
-3.935941,-38.72084,Parado,-4.752441,76.0,-1.0,0.277965,25,2021-08-06 12:15:41
-3.935957,-38.720825,Parado,-4.668759,70.0,-1.0,0.667116,25,2021-08-06 12:15:46
-3.935961,-38.720825,Parado,-4.69314,82.0,-1.0,0.255316,25,2021-08-06 12:15:51
-3.935961,-38.720825,Parado,-4.773114,74.0,-1.0,0.59711,25,2021-08-06 12:15:57
-3.936054,-38.720695,Parado,-4.703934,70.0,-1.0,0.586815,25,2021-08-06 12:16:02
-3.936121,-38.720604,Parado,-4.749177,80.0,-1.0,0.210018,25,2021-08-06 12:16:07
-3.9361,-38.720631,Parado,-4.799579,84.0,-1.0,0.553871,25,2021-08-06 12:16:12
-3.936097,-38.720638,Parado,-4.745975,80.0,-1.0,1.608079,25,2021-08-06 12:16:17
-3.936068,-38.720676,Parado,-4.672369,76.0,-1.0,0.428272,25,2021-08-06 12:16:23
-3.936052,-38.720692,Parado,-4.651302,70.0,-1.0,1.041854,25,2021-08-06 12:16:28
-3.936045,-38.720703,Parado,-4.674227,74.0,-1.0,0.14413,25,2021-08-06 12:16:33
-3.936029,-38.72073,Parado,-4.663937,74.0,-1.0,1.719265,25,2021-08-06 12:16:43
-3.936,-38.720768,Parado,-4.773121,60.0,-1.0,1.75015,25,2021-08-06 12:16:49
-3.935998,-38.720772,Parado,-4.729292,72.0,-1.0,1.591607,25,2021-08-06 12:16:54
-3.935981,-38.720783,Parado,-4.708097,76.0,-1.0,1.87369,25,2021-08-06 12:16:59
-3.935966,-38.720806,Parado,-4.645539,68.0,-1.0,1.422769,25,2021-08-06 12:17:04
-3.935949,-38.720821,Parado,-4.583907,72.0,-1.0,1.972522,25,2021-08-06 12:17:09
-3.935928,-38.720844,Parado,-4.679514,74.0,-1.0,1.99723,25,2021-08-06 12:17:15
-3.93591,-38.720871,Parado,-4.723508,78.0,-1.0,2.16195,25,2021-08-06 12:17:20
-3.93591,-38.720871,Parado,-4.723508,78.0,-1.0,2.16195,25,2021-08-06 12:17:20
-3.935906,-38.720875,Parado,-4.790781,80.0,-1.0,1.682203,25,2021-08-06 12:17:25
-3.935882,-38.720909,Parado,-4.716525,84.0,-1.0,3.673256,25,2021-08-06 12:17:30
-3.935881,-38.720913,Parado,-4.601599,74.0,-1.0,1.83251,25,2021-08-06 12:17:35
-3.935879,-38.720913,Parado,-4.618338,66.0,-1.0,1.249813,25,2021-08-06 12:17:41
-3.935891,-38.720901,Parado,-4.561816,64.0,-1.0,0.733004,25,2021-08-06 12:17:46
-3.935895,-38.720901,Parado,-4.491038,70.0,-1.0,0.630054,25,2021-08-06 12:17:51
-3.935921,-38.720879,Parado,-4.684306,74.0,-1.0,2.439915,25,2021-08-06 12:17:56
-3.935908,-38.720894,Parado,-4.685315,84.0,-1.0,1.365117,25,2021-08-06 12:18:01
-3.935914,-38.72089,Parado,-4.727777,84.0,-1.0,0.092655,25,2021-08-06 12:18:07
-3.935921,-38.720882,Parado,-4.680396,70.0,-1.0,0.148248,25,2021-08-06 12:18:12
-3.93594,-38.720852,Parado,-4.617404,74.0,-1.0,0.197664,25,2021-08-06 12:18:17
-3.935954,-38.720833,Parado,-4.47196,64.0,-1.0,1.649259,25,2021-08-06 12:18:22
-3.935954,-38.720833,Parado,-4.709676,68.0,-1.0,0.195605,25,2021-08-06 12:18:27
-3.935943,-38.72084,Parado,-4.786119,76.0,-1.0,0.125599,25,2021-08-06 12:18:33
-3.935954,-38.720833,Parado,-4.6587,84.0,-1.0,0.724768,25,2021-08-06 12:18:38
-3.935943,-38.720844,Parado,-4.700561,72.0,-1.0,0.228549,25,2021-08-06 12:18:43
-3.935947,-38.720837,Parado,-4.608415,76.0,-1.0,0.271788,25,2021-08-06 12:18:48
-3.935949,-38.720833,Parado,-4.625363,74.0,-1.0,1.05009,25,2021-08-06 12:18:53
-3.93593,-38.720848,Parado,-4.573762,62.0,-1.0,1.360999,25,2021-08-06 12:18:59
-3.936082,-38.720623,Parado,-4.581005,64.0,-1.0,0.14413,25,2021-08-06 12:19:04
-3.936084,-38.720608,Parado,-4.604128,70.0,-1.0,0.263552,25,2021-08-06 12:19:09
-3.93604,-38.720665,Parado,-4.658755,72.0,-1.0,0.920373,25,2021-08-06 12:19:14
-3.936033,-38.720684,Parado,-4.723289,76.0,-1.0,1.968404,25,2021-08-06 12:19:19
-3.936026,-38.720699,Parado,-4.694947,70.0,-1.0,1.984876,25,2021-08-06 12:19:25
-3.936016,-38.720718,Parado,-4.555387,70.0,-1.0,1.068621,25,2021-08-06 12:19:30
-3.936024,-38.720715,Parado,-4.662786,64.0,-1.0,0.55593,25,2021-08-06 12:19:35
-3.935998,-38.720757,Parado,-4.537075,43.0,-1.0,2.365791,25,2021-08-06 12:19:40
-3.935989,-38.720768,Parado,-4.726525,56.0,-1.0,3.092618,25,2021-08-06 12:19:45
-3.935989,-38.720768,Parado,-4.726525,56.0,-1.0,3.092618,25,2021-08-06 12:19:45
-3.935955,-38.72081,Parado,-4.693257,68.0,-1.0,0.971848,25,2021-08-06 12:19:51
-3.935942,-38.720825,Parado,-4.737484,66.0,-1.0,4.978662,25,2021-08-06 12:19:56
-3.935948,-38.720818,Parado,-4.744324,70.0,-1.0,0.978025,25,2021-08-06 12:20:01
-3.936052,-38.720661,Parado,-4.620191,76.0,-1.0,1.597784,25,2021-08-06 12:20:06
-3.93605,-38.720665,Parado,-4.610424,66.0,-1.0,0.397387,25,2021-08-06 12:20:11
-3.936028,-38.720688,Parado,-4.610169,68.0,-1.0,0.852426,25,2021-08-06 12:20:17
-3.936017,-38.720703,Parado,-4.656914,66.0,-1.0,0.695942,25,2021-08-06 12:20:22
-3.936014,-38.720707,Parado,-4.736204,72.0,-1.0,0.461216,25,2021-08-06 12:20:27
-3.935989,-38.720745,Parado,-4.649902,74.0,-1.0,2.857892,25,2021-08-06 12:20:32
-3.935956,-38.720791,Parado,-4.66338,74.0,-1.0,0.681529,25,2021-08-06 12:20:37
-3.935933,-38.720833,Parado,-4.819064,64.0,-1.0,0.181192,25,2021-08-06 12:20:43
-3.935938,-38.720837,Parado,-4.624836,68.0,-1.0,0.115304,25,2021-08-06 12:20:48
-3.935942,-38.720833,Parado,-4.623402,70.0,-1.0,0.358266,25,2021-08-06 12:20:53
-3.935949,-38.720829,Parado,-4.61258,64.0,-1.0,0.236785,25,2021-08-06 12:20:58
-3.93595,-38.720829,Parado,-4.5832,66.0,-1.0,0.096773,25,2021-08-06 12:21:03
-3.935951,-38.720829,Parado,-4.737398,72.0,-1.0,0.63829,25,2021-08-06 12:21:09
-3.935953,-38.720829,Parado,-4.741071,64.0,-1.0,0.774184,25,2021-08-06 12:21:14
-3.935952,-38.720833,Parado,-4.715524,72.0,-1.0,0.22649,25,2021-08-06 12:21:19
-3.935954,-38.720825,Parado,-4.619768,64.0,-1.0,0.216195,25,2021-08-06 12:21:24
-3.935956,-38.720818,Parado,-4.708568,78.0,-1.0,0.135894,25,2021-08-06 12:21:29
-3.935961,-38.720821,Parado,-4.685832,76.0,-1.0,0.516809,25,2021-08-06 12:21:35
-3.935968,-38.720818,Parado,-4.757942,78.0,-1.0,0.37062,25,2021-08-06 12:21:40
-3.935981,-38.72081,Parado,-4.907326,66.0,-1.0,0.170897,25,2021-08-06 12:21:50
-3.935987,-38.72081,Parado,-4.840995,64.0,-1.0,0.354148,25,2021-08-06 12:21:55
-3.935987,-38.72081,Parado,-4.760629,58.0,-1.0,0.751535,25,2021-08-06 12:22:01
-3.935988,-38.72081,Parado,-4.686275,56.0,-1.0,0.813305,25,2021-08-06 12:22:06
-3.935991,-38.72081,Parado,-4.662225,64.0,-1.0,0.201782,25,2021-08-06 12:22:11
-3.93599,-38.72081,Parado,-4.660829,64.0,-1.0,0.380915,25,2021-08-06 12:22:16
-3.935997,-38.720814,Parado,-4.776776,80.0,-1.0,0.216195,25,2021-08-06 12:22:21
-3.935997,-38.720814,Parado,-4.832483,74.0,-1.0,0.117363,25,2021-08-06 12:22:27
-3.936008,-38.72081,Parado,-4.728757,60.0,-1.0,0.35003,25,2021-08-06 12:22:32
-3.936012,-38.72081,Parado,-4.776654,64.0,-1.0,0.749476,25,2021-08-06 12:22:42
-3.936012,-38.72081,Parado,-4.785107,62.0,-1.0,0.352089,25,2021-08-06 12:22:47
-3.936011,-38.72081,Parado,-4.557733,66.0,-1.0,0.492101,25,2021-08-06 12:22:53
-3.936012,-38.72081,Parado,-4.661001,62.0,-1.0,0.094714,25,2021-08-06 12:22:58
-3.936009,-38.72081,Parado,-4.62296,70.0,-1.0,1.299229,25,2021-08-06 12:23:03
-3.936007,-38.720806,Parado,-4.717742,58.0,-1.0,0.030885,25,2021-08-06 12:23:08
-3.936016,-38.720802,Parado,-4.728086,58.0,-1.0,0.360325,25,2021-08-06 12:23:14
-3.936018,-38.720802,Parado,-4.727842,68.0,-1.0,0.389151,25,2021-08-06 12:23:19
-3.936003,-38.72081,Parado,-4.71278,80.0,-1.0,2.336965,25,2021-08-06 12:23:24
-3.936001,-38.720806,Parado,-4.590381,78.0,-1.0,1.560722,25,2021-08-06 12:23:29
-3.936007,-38.720814,Parado,-4.507299,86.0,-1.0,0.140012,25,2021-08-06 12:23:34
-3.936007,-38.720814,Parado,-4.507299,86.0,-1.0,0.140012,25,2021-08-06 12:23:34
-3.936004,-38.720818,Parado,-4.558162,70.0,-1.0,0.191487,25,2021-08-06 12:23:40
-3.936008,-38.720821,Parado,-4.597854,74.0,-1.0,0.424154,25,2021-08-06 12:23:45
-3.93601,-38.720825,Parado,-4.589076,80.0,-1.0,0.259434,25,2021-08-06 12:23:50
-3.936015,-38.720821,Parado,-4.765117,72.0,-1.0,0.146189,25,2021-08-06 12:24:00
-3.936011,-38.720829,Parado,-4.643734,72.0,-1.0,1.307465,25,2021-08-06 12:24:06
-3.936007,-38.720833,Parado,-4.642317,80.0,-1.0,0.640349,25,2021-08-06 12:24:11
-3.936001,-38.720829,Parado,-3.960885,78.0,-1.0,0.286201,25,2021-08-06 12:24:16
-3.936002,-38.720825,Parado,-4.774304,78.0,-1.0,0.693883,25,2021-08-06 12:24:21
-3.936,-38.720818,Parado,-4.57134,78.0,-1.0,0.183251,25,2021-08-06 12:24:26
-3.935991,-38.720821,Parado,-4.500071,82.0,-1.0,0.078242,25,2021-08-06 12:24:32
-3.935981,-38.720829,Parado,-4.532748,80.0,-1.0,0.121481,25,2021-08-06 12:24:37
-3.935978,-38.720825,Parado,-4.530478,82.0,-1.0,1.431005,25,2021-08-06 12:24:42
-3.935974,-38.720825,Parado,-4.538375,68.0,-1.0,0.420036,25,2021-08-06 12:24:47
-3.935973,-38.720821,Parado,-4.619023,60.0,-1.0,0.310909,25,2021-08-06 12:24:52
-3.935976,-38.720814,Parado,-4.646121,60.0,-1.0,0.207959,25,2021-08-06 12:24:58
-3.935974,-38.720818,Parado,-4.61843,66.0,-1.0,0.335617,25,2021-08-06 12:25:03
-3.935975,-38.720821,Parado,-4.673567,78.0,-1.0,0.520927,25,2021-08-06 12:25:08
-3.935975,-38.720825,Parado,-4.532323,64.0,-1.0,0.53534,25,2021-08-06 12:25:13
-3.935977,-38.720825,Parado,-4.498863,66.0,-1.0,0.502396,25,2021-08-06 12:25:18
-3.935977,-38.720833,Parado,-4.519692,54.0,-1.0,0.119422,25,2021-08-06 12:25:24
-3.935978,-38.720829,Parado,-4.621439,68.0,-1.0,0.166779,25,2021-08-06 12:25:29
-3.93598,-38.720825,Parado,-4.51564,54.0,-1.0,0.387092,25,2021-08-06 12:25:34
-3.935989,-38.720818,Parado,-4.585881,60.0,-1.0,0.090596,25,2021-08-06 12:25:44
-3.935996,-38.720806,Parado,-4.408582,66.0,-1.0,0.265611,25,2021-08-06 12:25:50
-3.935994,-38.720806,Parado,-4.434099,62.0,-1.0,0.317086,25,2021-08-06 12:25:55
-3.935988,-38.720814,Parado,-4.4059,66.0,-1.0,1.078916,25,2021-08-06 12:26:00
-3.935989,-38.720814,Parado,-4.548088,70.0,-1.0,0.407682,25,2021-08-06 12:26:05
-3.935988,-38.720821,Parado,-4.508869,80.0,-1.0,1.793389,25,2021-08-06 12:26:10
-3.935989,-38.720825,Parado,-4.682171,82.0,-1.0,0.362384,25,2021-08-06 12:26:16
-3.935993,-38.720825,Parado,-4.581285,74.0,-1.0,0.197664,25,2021-08-06 12:26:21
-3.935987,-38.720829,Parado,-4.537222,70.0,-1.0,0.420036,25,2021-08-06 12:26:26
-3.935984,-38.720825,Parado,-4.486316,58.0,-1.0,0.457098,25,2021-08-06 12:26:31
-3.935973,-38.720837,Parado,-4.375786,70.0,-1.0,1.52366,25,2021-08-06 12:26:36
-3.935981,-38.720821,Parado,-4.602597,64.0,-1.0,0.265611,25,2021-08-06 12:26:42
-3.93599,-38.72081,Parado,-4.461641,76.0,-1.0,0.251198,25,2021-08-06 12:26:47
-3.935994,-38.720802,Parado,-4.610387,80.0,-1.0,0.642408,25,2021-08-06 12:26:52
-3.935987,-38.720814,Parado,-4.596354,68.0,-1.0,0.850367,25,2021-08-06 12:26:57
-3.935991,-38.72081,Parado,-4.612231,74.0,-1.0,0.870957,25,2021-08-06 12:27:02
-3.935999,-38.720806,Parado,-4.536922,68.0,-1.0,0.930668,25,2021-08-06 12:27:08
-3.936009,-38.720802,Parado,-4.474367,60.0,-1.0,0.37062,25,2021-08-06 12:27:13
-3.936017,-38.720787,Parado,-4.520765,60.0,-1.0,0.286201,25,2021-08-06 12:27:18
-3.936021,-38.720791,Parado,-4.513391,66.0,-1.0,0.730945,25,2021-08-06 12:27:23
-3.936028,-38.720772,Parado,-4.673837,64.0,-1.0,0.794774,25,2021-08-06 12:27:28
-3.936032,-38.720787,Parado,-4.712463,76.0,-1.0,3.382937,25,2021-08-06 12:27:34
-3.936031,-38.720791,Parado,-4.671199,80.0,-1.0,1.319819,25,2021-08-06 12:27:39
-3.936024,-38.720806,Parado,-4.441018,80.0,-1.0,1.27658,25,2021-08-06 12:27:44
-3.936041,-38.720772,Parado,-4.488601,84.0,-1.0,2.046646,25,2021-08-06 12:27:49
-3.936052,-38.720741,Parado,-4.470486,76.0,-1.0,2.96496,25,2021-08-06 12:27:54
-3.936044,-38.720741,Parado,-4.47173,70.0,-1.0,1.410415,25,2021-08-06 12:28:00
-3.936033,-38.720764,Parado,-4.47468,64.0,-1.0,1.820156,25,2021-08-06 12:28:05
-3.93603,-38.720776,Parado,-4.54072,70.0,-1.0,0.121481,25,2021-08-06 12:28:10
-3.936026,-38.720783,Parado,-4.301333,80.0,-1.0,0.883311,25,2021-08-06 12:28:15
-3.93602,-38.720798,Parado,-4.522576,72.0,-1.0,0.098832,25,2021-08-06 12:28:20
-3.93602,-38.720798,Parado,-4.522576,72.0,-1.0,0.098832,25,2021-08-06 12:28:20
-3.936016,-38.720806,Parado,-4.488854,72.0,-1.0,0.426213,25,2021-08-06 12:28:26
-3.936005,-38.720814,Parado,-4.765526,74.0,-1.0,0.232667,25,2021-08-06 12:28:31
-3.936002,-38.720821,Parado,61.086834,64.0,-1.0,1.634846,25,2021-08-06 12:28:36
-3.936006,-38.720818,Parado,60.48597,56.0,-1.0,0.436508,25,2021-08-06 12:28:41
-3.935998,-38.720829,Parado,87.877892,56.0,-1.0,2.34726,25,2021-08-06 12:28:46
-3.935996,-38.720829,Parado,33.589989,56.0,-1.0,0.584756,25,2021-08-06 12:28:52
-3.935991,-38.720837,Parado,18.554432,60.0,-1.0,0.343853,25,2021-08-06 12:28:57
-3.935995,-38.720844,Parado,12.224957,70.0,-1.0,0.047357,25,2021-08-06 12:29:02
-3.935994,-38.720844,Parado,4.137491,70.0,-1.0,0.08236,25,2021-08-06 12:29:07
-3.935991,-38.720844,Parado,-3.424446,62.0,-1.0,0.259434,25,2021-08-06 12:29:12
-3.935987,-38.72084,Parado,-4.310962,70.0,-1.0,0.04118,25,2021-08-06 12:29:18
-3.935986,-38.720844,Parado,-4.199856,70.0,-1.0,0.10295,25,2021-08-06 12:29:23
-3.935985,-38.720844,Parado,-4.268783,56.0,-1.0,0.133835,25,2021-08-06 12:29:28
-3.935988,-38.720848,Parado,-4.408864,56.0,-1.0,0.115304,25,2021-08-06 12:29:33
-3.935991,-38.720852,Parado,-4.570333,70.0,-1.0,0.154425,25,2021-08-06 12:29:38
-3.935992,-38.720852,Parado,-4.570333,72.0,-1.0,0.195605,25,2021-08-06 12:29:44
-3.935992,-38.720848,Parado,-4.570333,76.0,-1.0,0.067947,25,2021-08-06 12:29:49
-3.935992,-38.720848,Parado,-4.570333,68.0,-1.0,0.010295,25,2021-08-06 12:29:54
-3.935989,-38.720848,Parado,-4.570333,62.0,-1.0,0.286201,25,2021-08-06 12:29:59
-3.935989,-38.720848,Parado,-4.570333,64.0,-1.0,0.055593,25,2021-08-06 12:30:04
-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.049416,25,2021-08-06 12:30:10
-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.179133,25,2021-08-06 12:30:15
-3.935989,-38.720848,Parado,-4.570333,76.0,-1.0,0.100891,25,2021-08-06 12:30:20
-3.93599,-38.720852,Parado,-4.570333,68.0,-1.0,0.067947,25,2021-08-06 12:30:25
-3.93599,-38.720852,Parado,-4.570333,60.0,-1.0,0.154425,25,2021-08-06 12:30:30
-3.93599,-38.720852,Parado,-4.570333,58.0,-1.0,0.078242,25,2021-08-06 12:30:36
-3.935989,-38.720848,Parado,-4.570333,74.0,-1.0,0.022649,25,2021-08-06 12:30:41
-3.935989,-38.720848,Parado,-4.570333,76.0,-1.0,0.119422,25,2021-08-06 12:30:46
-3.935989,-38.720848,Parado,-4.570333,70.0,-1.0,0.051475,25,2021-08-06 12:30:51
-3.935986,-38.720848,Parado,-4.570333,74.0,-1.0,0.043239,25,2021-08-06 12:30:56
-3.935985,-38.720848,Parado,-4.570333,78.0,-1.0,0.067947,25,2021-08-06 12:31:02
-3.935982,-38.720844,Parado,-4.570333,70.0,-1.0,0.067947,25,2021-08-06 12:31:07
-3.935981,-38.720844,Parado,-4.570333,70.0,-1.0,0.030885,25,2021-08-06 12:31:12
-3.935979,-38.72084,Parado,-4.570333,78.0,-1.0,0.080301,25,2021-08-06 12:31:17
-3.93598,-38.72084,Parado,-4.570333,70.0,-1.0,0.024708,25,2021-08-06 12:31:22
-3.935979,-38.72084,Parado,-4.570333,82.0,-1.0,0.100891,25,2021-08-06 12:31:28
-3.935978,-38.720837,Parado,-4.570333,90.0,-1.0,0.092655,25,2021-08-06 12:31:33
-3.935978,-38.720833,Parado,-4.570333,72.0,-1.0,0.22649,25,2021-08-06 12:31:43
-3.93598,-38.720833,Parado,-4.570333,80.0,-1.0,0.199723,25,2021-08-06 12:31:49
-3.935979,-38.720837,Parado,-4.570333,68.0,-1.0,0.24708,25,2021-08-06 12:31:54
-3.935977,-38.720833,Parado,-4.570333,74.0,-1.0,0.220313,25,2021-08-06 12:31:59
-3.935972,-38.720825,Parado,-4.570333,68.0,-1.0,0.076183,25,2021-08-06 12:32:04
-3.935972,-38.720821,Parado,-4.570333,68.0,-1.0,0.298555,25,2021-08-06 12:32:09
-3.935967,-38.720818,Parado,-4.570333,74.0,-1.0,0.238844,25,2021-08-06 12:32:15
-3.935965,-38.72081,Parado,-4.570333,78.0,-1.0,0.070006,25,2021-08-06 12:32:25
-3.935965,-38.720806,Parado,-4.570333,76.0,-1.0,0.067947,25,2021-08-06 12:32:30
