,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
7524,-3.936024,-38.720715,Parado,-4.662786,64.0,-1.0,0.55593,25.0,2021-08-06 12:19:35
7526,-3.935998,-38.720757,Parado,-4.537075,43.0,-1.0,2.365791,25.0,2021-08-06 12:19:40
7527,-3.935989,-38.720768,Parado,-4.726525,56.0,-1.0,3.092618,25.0,2021-08-06 12:19:45
7528,-3.935989,-38.720768,Parado,-4.726525,56.0,-1.0,3.092618,25.0,2021-08-06 12:19:45
7529,-3.935955,-38.72081,Parado,-4.693257,68.0,-1.0,0.971848,25.0,2021-08-06 12:19:51
7531,-3.935942,-38.720825,Parado,-4.737484,66.0,-1.0,4.978662,25.0,2021-08-06 12:19:56
7540,-3.935948,-38.720818,Parado,-4.744324,70.0,-1.0,0.978025,25.0,2021-08-06 12:20:01
7532,-3.936052,-38.720661,Parado,-4.620191,76.0,-1.0,1.597784,25.0,2021-08-06 12:20:06
7533,-3.93605,-38.720665,Parado,-4.610424,66.0,-1.0,0.397387,25.0,2021-08-06 12:20:11
7534,-3.936028,-38.720688,Parado,-4.610169,68.0,-1.0,0.852426,25.0,2021-08-06 12:20:17
7535,-3.936017,-38.720703,Parado,-4.656914,66.0,-1.0,0.695942,25.0,2021-08-06 12:20:22
7536,-3.936014,-38.720707,Parado,-4.736204,72.0,-1.0,0.461216,25.0,2021-08-06 12:20:27
7537,-3.935989,-38.720745,Parado,-4.649902,74.0,-1.0,2.857892,25.0,2021-08-06 12:20:32
7538,-3.935956,-38.720791,Parado,-4.66338,74.0,-1.0,0.681529,25.0,2021-08-06 12:20:37
7539,-3.935933,-38.720833,Parado,-4.819064,64.0,-1.0,0.181192,25.0,2021-08-06 12:20:43
7541,-3.935938,-38.720837,Parado,-4.624836,68.0,-1.0,0.115304,25.0,2021-08-06 12:20:48
7542,-3.935942,-38.720833,Parado,-4.623402,70.0,-1.0,0.358266,25.0,2021-08-06 12:20:53
7543,-3.935949,-38.720829,Parado,-4.61258,64.0,-1.0,0.236785,25.0,2021-08-06 12:20:58
7551,-3.93595,-38.720829,Parado,-4.5832,66.0,-1.0,0.096773,25.0,2021-08-06 12:21:03
7544,-3.935951,-38.720829,Parado,-4.737398,72.0,-1.0,0.63829,25.0,2021-08-06 12:21:09
7545,-3.935953,-38.720829,Parado,-4.741071,64.0,-1.0,0.774184,25.0,2021-08-06 12:21:14
7546,-3.935952,-38.720833,Parado,-4.715524,72.0,-1.0,0.22649,25.0,2021-08-06 12:21:19
7547,-3.935954,-38.720825,Parado,-4.619768,64.0,-1.0,0.216195,25.0,2021-08-06 12:21:24
7548,-3.935956,-38.720818,Parado,-4.708568,78.0,-1.0,0.135894,25.0,2021-08-06 12:21:29
7549,-3.935961,-38.720821,Parado,-4.685832,76.0,-1.0,0.516809,25.0,2021-08-06 12:21:35
7550,-3.935968,-38.720818,Parado,-4.757942,78.0,-1.0,0.37062,25.0,2021-08-06 12:21:40
7552,-3.935981,-38.72081,Parado,-4.907326,66.0,-1.0,0.170897,25.0,2021-08-06 12:21:50
7553,-3.935987,-38.72081,Parado,-4.840995,64.0,-1.0,0.354148,25.0,2021-08-06 12:21:55
7554,-3.935987,-38.72081,Parado,-4.760629,58.0,-1.0,0.751535,25.0,2021-08-06 12:22:01
7564,-3.935988,-38.72081,Parado,-4.686275,56.0,-1.0,0.813305,25.0,2021-08-06 12:22:06
7555,-3.935991,-38.72081,Parado,-4.662225,64.0,-1.0,0.201782,25.0,2021-08-06 12:22:11
7556,-3.93599,-38.72081,Parado,-4.660829,64.0,-1.0,0.380915,25.0,2021-08-06 12:22:16
7557,-3.935997,-38.720814,Parado,-4.776776,80.0,-1.0,0.216195,25.0,2021-08-06 12:22:21
7558,-3.935997,-38.720814,Parado,-4.832483,74.0,-1.0,0.117363,25.0,2021-08-06 12:22:27
7559,-3.936008,-38.72081,Parado,-4.728757,60.0,-1.0,0.35003,25.0,2021-08-06 12:22:32
7560,-3.936012,-38.72081,Parado,-4.776654,64.0,-1.0,0.749476,25.0,2021-08-06 12:22:42
7561,-3.936012,-38.72081,Parado,-4.785107,62.0,-1.0,0.352089,25.0,2021-08-06 12:22:47
7562,-3.936011,-38.72081,Parado,-4.557733,66.0,-1.0,0.492101,25.0,2021-08-06 12:22:53
7563,-3.936012,-38.72081,Parado,-4.661001,62.0,-1.0,0.094714,25.0,2021-08-06 12:22:58
7569,-3.936009,-38.72081,Parado,-4.62296,70.0,-1.0,1.299229,25.0,2021-08-06 12:23:03
7575,-3.936007,-38.720806,Parado,-4.717742,58.0,-1.0,0.030885,25.0,2021-08-06 12:23:08
7565,-3.936016,-38.720802,Parado,-4.728086,58.0,-1.0,0.360325,25.0,2021-08-06 12:23:14
7566,-3.936018,-38.720802,Parado,-4.727842,68.0,-1.0,0.389151,25.0,2021-08-06 12:23:19
7567,-3.936003,-38.72081,Parado,-4.71278,80.0,-1.0,2.336965,25.0,2021-08-06 12:23:24
7568,-3.936001,-38.720806,Parado,-4.590381,78.0,-1.0,1.560722,25.0,2021-08-06 12:23:29
7570,-3.936007,-38.720814,Parado,-4.507299,86.0,-1.0,0.140012,25.0,2021-08-06 12:23:34
7571,-3.936007,-38.720814,Parado,-4.507299,86.0,-1.0,0.140012,25.0,2021-08-06 12:23:34
7572,-3.936004,-38.720818,Parado,-4.558162,70.0,-1.0,0.191487,25.0,2021-08-06 12:23:40
7573,-3.936008,-38.720821,Parado,-4.597854,74.0,-1.0,0.424154,25.0,2021-08-06 12:23:45
7574,-3.93601,-38.720825,Parado,-4.589076,80.0,-1.0,0.259434,25.0,2021-08-06 12:23:50
7582,-3.936015,-38.720821,Parado,-4.765117,72.0,-1.0,0.146189,25.0,2021-08-06 12:24:00
7587,-3.936011,-38.720829,Parado,-4.643734,72.0,-1.0,1.307465,25.0,2021-08-06 12:24:06
7576,-3.936007,-38.720833,Parado,-4.642317,80.0,-1.0,0.640349,25.0,2021-08-06 12:24:11
7577,-3.936001,-38.720829,Parado,-3.960885,78.0,-1.0,0.286201,25.0,2021-08-06 12:24:16
7578,-3.936002,-38.720825,Parado,-4.774304,78.0,-1.0,0.693883,25.0,2021-08-06 12:24:21
7579,-3.936,-38.720818,Parado,-4.57134,78.0,-1.0,0.183251,25.0,2021-08-06 12:24:26
7580,-3.935991,-38.720821,Parado,-4.500071,82.0,-1.0,0.078242,25.0,2021-08-06 12:24:32
7581,-3.935981,-38.720829,Parado,-4.532748,80.0,-1.0,0.121481,25.0,2021-08-06 12:24:37
7583,-3.935978,-38.720825,Parado,-4.530478,82.0,-1.0,1.431005,25.0,2021-08-06 12:24:42
7584,-3.935974,-38.720825,Parado,-4.538375,68.0,-1.0,0.420036,25.0,2021-08-06 12:24:47
