,latitude,longitude,status,angle,fuel,weight,velocity,imei,date_created
551,-3.943658,-38.719463,Parado,41.306049,88,0,1.239518,24,2021-08-06 13:02:20
552,-3.935953,-38.720711,Parado,50.199398,88,0,0.873016,24,2021-08-06 13:02:22
553,-3.94365,-38.719467,Parado,6.558116,87,0,1.021264,24,2021-08-06 13:02:25
554,-3.935953,-38.720715,Parado,50.266674,86,0,0.504455,24,2021-08-06 13:02:27
556,-3.94361,-38.719418,Parado,59.846249,87,0,4.280661,24,2021-08-06 13:02:31
557,-3.935952,-38.720718,Parado,50.17865,86,0,0.354148,24,2021-08-06 13:02:32
558,-3.943586,-38.719456,Movimento,92.983246,87,0,10.297059,24,2021-08-06 13:02:36
559,-3.935953,-38.720726,Parado,50.241051,86,0,0.065888,24,2021-08-06 13:02:38
561,-3.935952,-38.72073,Parado,50.261326,89,0,0.273847,24,2021-08-06 13:02:40
560,-3.943552,-38.71946,Movimento,6.998814,86,0,6.473496,24,2021-08-06 13:02:42
563,-3.935947,-38.72073,Parado,50.235535,88,0,1.731619,24,2021-08-06 13:02:46
562,-3.943579,-38.719486,Parado,7.049708,86,0,2.479036,24,2021-08-06 13:02:47
564,-3.935944,-38.720737,Parado,50.217838,87,0,0.65888,24,2021-08-06 13:02:51
565,-3.943605,-38.719456,Parado,7.899939,88,0,2.814653,24,2021-08-06 13:02:55
566,-3.935943,-38.720741,Parado,50.288155,86,0,0.448862,24,2021-08-06 13:02:57
674,-3.943622,-38.719463,Parado,56.146267,88,0,1.447477,24,2021-08-06 13:03:00
678,-3.935944,-38.720745,Parado,50.219421,88,0,0.175015,24,2021-08-06 13:03:02
689,-3.943616,-38.719482,Parado,74.630287,87,0,4.192124,24,2021-08-06 13:03:06
690,-3.935943,-38.720749,Parado,50.202644,88,0,0.401505,24,2021-08-06 13:03:07
671,-3.93594,-38.720749,Parado,50.302212,88,0,0.483865,24,2021-08-06 13:03:13
672,-3.943502,-38.71944,Movimento,11.134945,86,0,5.855796,24,2021-08-06 13:03:14
673,-3.935939,-38.720741,Parado,50.274986,86,0,0.74124,24,2021-08-06 13:03:16
675,-3.943554,-38.719429,Parado,7.696638,89,0,1.684262,24,2021-08-06 13:03:19
676,-3.935936,-38.720737,Parado,50.20282,88,0,0.265611,24,2021-08-06 13:03:21
